"ID","Faction","Instance_Id","Supercedes","Title_Lang_enUS","Title_Lang_enGB","Title_Lang_koKR","Title_Lang_frFR","Title_Lang_deDE","Title_Lang_enCN","Title_Lang_zhCN","Title_Lang_enTW","Title_Lang_zhTW","Title_Lang_esES","Title_Lang_esMX","Title_Lang_ruRU","Title_Lang_ptPT","Title_Lang_ptBR","Title_Lang_itIT","Title_Lang_Unk","Title_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","Category","Points","Ui_Order","Flags","IconID","Reward_Lang_enUS","Reward_Lang_enGB","Reward_Lang_koKR","Reward_Lang_frFR","Reward_Lang_deDE","Reward_Lang_enCN","Reward_Lang_zhCN","Reward_Lang_enTW","Reward_Lang_zhTW","Reward_Lang_esES","Reward_Lang_esMX","Reward_Lang_ruRU","Reward_Lang_ptPT","Reward_Lang_ptBR","Reward_Lang_itIT","Reward_Lang_Unk","Reward_Lang_Mask","Minimum_Criteria","Shares_Criteria"
"4659","-1","-1","0","","","","","在炮舰战斗中获胜（英雄难度10人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","在炮舰战斗中获胜（英雄难度10人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","26","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"616","0","0","0","","","","","杀死国王！","","","","","","","","","","","","16712190","","","","","杀死国王麦格尼·铜须。","","","","","","","","","","","","16712190","95","10","27","0","3672","","","","","","","","","","","","","","","","","16712174","0","0"
"677","-1","-1","0","","","","","蒸汽地窟（英雄难度）","","","","","","","","","","","","16712190","","","","","击败督军卡利瑟里斯（英雄难度）。","","","","","","","","","","","","16712190","14805","10","27","0","3657","","","","","","","","","","","","","","","","","16712174","1","0"
"1366","-1","533","0","","","","","杀死收割者戈提克（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死收割者戈提克（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","27","1","2639","","","","","","","","","","","","","","","","","2080309740","0","0"
"1419","-1","-1","0","","","","","服务器第一！宗师级急救技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点急救技能。","","","","","","","","","","","","16712190","81","0","27","256","504","","","","","","","","","","","","","","","","","16712174","0","0"
"1557","-1","-1","1556","","","","","50条鱼","","","","","","","","","","","","16712190","","","","","钓到50件物品。","","","","","","","","","","","","16712190","171","10","27","0","3179","","","","","","","","","","","","","","","","","2080309740","0","0"
"1782","1","-1","0","","","","","日常食粮","","","","","","","","","","","","16712190","","","","","完成由达拉然的凯瑟琳·李交予的下列烹饪日常任务。","","","","","","","","","","","","16712190","170","10","27","0","259","","","","","","","","","","","","","","","","","2113864172","0","0"
"2049","-1","615","0","","","","","暮光帮凶（10人）","","","","","","","","","","","","16712190","","","","","在至少一条暮光幼龙存活的情况下与黑岩守护者萨塔里奥交战并将其击败（10人）。","","","","","","","","","","","","16712190","14922","10","27","0","3252","","","","","","","","","","","","","","","","","2130641388","0","0"
"2052","-1","615","0","","","","","暮光帮凶（25人）","","","","","","","","","","","","16712190","","","","","在至少一条暮光幼龙存活的情况下与黑岩守护者萨塔里奥交战并将其击败（25人）。","","","","","","","","","","","","16712190","14923","10","27","0","3252","","","","","","","","","","","","","","","","","16712172","0","0"
"2056","-1","619","0","","","","","志愿工作","","","","","","","","","","","","16712190","","","","","在不杀死任何暮光志愿者的情况下，击败安卡赫特的耶戈达·觅影者（英雄难度）。","","","","","","","","","","","","16712190","14921","10","27","0","3436","","","","","","","","","","","","","","","","","2130641388","0","0"
"2516","-1","-1","1250","","","","","宠物大师","","","","","","","","","","","","16712190","","","","","收集75种不同的小宠物。","","","","","","","","","","","","16712190","92","10","27","0","1522","","","","","奖励：小鹿的盐块","","","","","","","","","","","","16712190","0","0"
"2768","0","-1","2786","","","","","尊贵的雷霆崖冠军","","","","","","","","","","","","16712190","","","","","在雷霆崖阵营中达到崇拜声望，并获得在银色锦标赛中代表雷霆崖出战的资格。","","","","","","","","","","","","16712190","14941","10","27","0","3803","","","","","头衔奖励：雷霆崖的","","","","","","","","","","","","16712190","0","0"
"2883","-1","603","0","","","","","杀死尤格-萨隆（25人奥杜尔）","","","","","","","","","","","","16712190","","","","","杀死尤格-萨隆（25人奥杜尔）","","","","","","","","","","","","16712190","14963","10","27","1","1700","","","","","","","","","","","","","","","","","2113864172","0","0"
"2941","-1","603","0","","","","","就是你了，断钢者（10人）","","","","","","","","","","","","16712190","","","","","击败钢铁议会，并将断钢者留到最后杀死（10人）。","","","","","","","","","","","","16712190","14961","10","27","0","3858","","","","","","","","","","","","","","","","","2080309740","0","0"
"2944","-1","603","0","","","","","就是你了，断钢者（25人）","","","","","","","","","","","","16712190","","","","","击败钢铁议会，并将断钢者留到最后杀死（25人）。","","","","","","","","","","","","16712190","14962","10","27","0","3858","","","","","","","","","","","","","","","","","2080309740","0","0"
"4038","-1","-1","0","","","","","击败阵营冠军（25人十字军的试炼）","","","","","","","","","","","","16712190","","","","","击败阵营冠军（25人十字军的试炼）","","","","","","","","","","","","16712190","15021","0","27","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4478","-1","-1","4477","","","","","1Q24，来的密","","","","","","","","","","","","16712190","","","","","使用副本工具组织野队来完成随机的英雄难度地下城，累积组到的随机玩家数量达到100名。","","","","","","","","","","","","16712190","168","10","27","0","4007","","","","","奖励：溜溜","","","","","","","","","","","","16712190","0","0"
"4660","-1","-1","0","","","","","在炮舰战斗中获胜（普通难度25人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","在炮舰战斗中获胜（普通难度25人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","27","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"617","0","1","0","","","","","不再永恒","","","","","","","","","","","","16712190","","","","","杀死泰兰德·语风。","","","","","","","","","","","","16712190","95","10","28","0","3673","","","","","","","","","","","","","","","","","16712174","0","0"
"621","-1","-1","0","","","","","代表","","","","","","","","","","","","16712190","","","","","装备一件战袍。","","","","","","","","","","","","16712190","92","10","28","0","2637","","","","","","","","","","","","","","","","","16712174","1","0"
"678","-1","-1","0","","","","","破碎大厅（英雄难度）","","","","","","","","","","","","16712190","","","","","击败酋长卡加斯·刃拳（英雄难度）。","","","","","","","","","","","","16712190","14805","10","28","0","3827","","","","","","","","","","","","","","","","","16712174","1","0"
"1362","-1","533","0","","","","","杀死黑女巫法琳娜（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死黑女巫法琳娜（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","28","1","1899","","","","","","","","","","","","","","","","","2080309740","0","0"
"1420","-1","-1","0","","","","","服务器第一！宗师级钓鱼技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点钓鱼技能。","","","","","","","","","","","","16712190","81","0","28","256","580","","","","","","","","","","","","","","","","","16712174","0","0"
"1558","-1","-1","1557","","","","","100条鱼","","","","","","","","","","","","16712190","","","","","钓到100件物品。","","","","","","","","","","","","16712190","171","10","28","0","3179","","","","","","","","","","","","","","","","","2080309740","0","0"
"1783","0","-1","0","","","","","日常食粮","","","","","","","","","","","","16712190","","","","","完成由达拉然的埃维罗·隆古巴交予的下列烹饪日常任务。","","","","","","","","","","","","16712190","170","10","28","0","259","","","","","","","","","","","","","","","","","2080309740","0","0"
"2050","-1","615","0","","","","","暮光二重奏（10人）","","","","","","","","","","","","16712190","","","","","在至少两条暮光幼龙存活的情况下与黑岩守护者萨塔里奥交战并将其击败（10人）。","","","","","","","","","","","","16712190","14922","10","28","0","3252","","","","","","","","","","","","","","","","","2130641388","0","0"
"2053","-1","615","0","","","","","暮光二重奏（25人）","","","","","","","","","","","","16712190","","","","","在至少两条暮光幼龙存活的情况下与黑岩守护者萨塔里奥交战并将其击败（25人）。","","","","","","","","","","","","16712190","14923","10","28","0","3252","","","","","","","","","","","","","","","","","2130641388","0","0"
"2151","-1","600","0","","","","","难以下咽","","","","","","","","","","","","16712190","","","","","在吞噬效果叠加到10层之前，击败达克萨隆要塞的托尔戈（英雄难度）。","","","","","","","","","","","","16712190","14921","10","28","0","3502","","","","","","","","","","","","","","","","","2080309740","0","0"
"2787","0","-1","0","","","","","幽暗城冠军","","","","","","","","","","","","16712190","","","","","获得在银色锦标赛中代表幽暗城出战的资格。","","","","","","","","","","","","16712190","14941","10","28","0","3798","","","","","","","","","","","","","","","","","2080309740","0","0"
"2881","-1","603","0","","","","","杀死观察者奥尔加隆（25人奥杜尔）","","","","","","","","","","","","16712190","","","","","杀死观察者奥尔加隆（25人奥杜尔）","","","","","","","","","","","","16712190","14963","10","28","1","1700","","","","","","","","","","","","","","","","","2113864172","0","0"
"2945","-1","603","0","","","","","我是自己人！（10人）","","","","","","","","","","","","16712190","","","","","在带有铁靴烈酒效果的情况下击败钢铁议会（10人）。","","","","","","","","","","","","16712190","14961","10","28","0","1763","","","","","","","","","","","","","","","","","2080309740","1","0"
"2946","-1","603","0","","","","","我是自己人！（25人）","","","","","","","","","","","","16712190","","","","","在带有铁靴烈酒效果的情况下击败钢铁议会（25人）。","","","","","","","","","","","","16712190","14962","10","28","0","1763","","","","","","","","","","","","","","","","","2080309740","1","0"
"4039","-1","-1","0","","","","","击败阵营冠军（25人大十字军的试炼）","","","","","","","","","","","","16712190","","","","","击败阵营冠军（25人大十字军的试炼）","","","","","","","","","","","","16712190","15021","0","28","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4661","-1","-1","0","","","","","在炮舰战斗中获胜（英雄难度25人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","在炮舰战斗中获胜（英雄难度25人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","28","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"618","0","530","0","","","","","熄灭圣光","","","","","","","","","","","","16712190","","","","","杀死先知维纶。","","","","","","","","","","","","16712190","95","10","29","0","3674","","","","","","","","","","","","","","","","","16712174","0","0"
"679","-1","554","0","","","","","能源舰（英雄难度）","","","","","","","","","","","","16712190","","","","","击败计算者帕萨雷恩（英雄难度）。","","","","","","","","","","","","16712190","14805","10","29","0","3688","","","","","","","","","","","","","","","","","16712174","0","0"
"1020","-1","-1","621","","","","","十件战袍","","","","","","","","","","","","16712190","","","","","收集10种不同的战袍。","","","","","","","","","","","","16712190","92","10","29","160","2637","","","","","","","","","","","","","","","","","16712174","10","621"
"1371","-1","533","0","","","","","杀死格罗布鲁斯（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死格罗布鲁斯（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","29","1","97","","","","","","","","","","","","","","","","","2080309740","0","0"
"1421","-1","-1","0","","","","","服务器第一！宗师级采药技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点草药学技能。","","","","","","","","","","","","16712190","81","0","29","256","345","","","","","","","","","","","","","","","","","16712174","0","0"
"1559","-1","-1","1558","","","","","250条鱼","","","","","","","","","","","","16712190","","","","","钓到250件物品。","","","","","","","","","","","","16712190","171","10","29","0","3179","","","","","","","","","","","","","","","","","2080309740","0","0"
"1563","1","-1","0","","","","","向大厨致敬","","","","","","","","","","","","16712190","","","","","完成下列烹饪成就。","","","","","","","","","","","","16712190","170","10","29","0","3678","","","","","头衔奖励：厨师","","","","","","","","","","","","16712190","0","0"
"2039","-1","600","0","","","","","跟爵德说再见","","","","","","","","","","","","16712190","","","","","在达克萨隆要塞中挑战暴龙之王爵德，并且在战斗中杀死6名达卡莱裂肠者或达卡莱镰爪龙（英雄难度）。","","","","","","","","","","","","16712190","14921","10","29","0","3313","","","","","","","","","","","","","","","","","2080309740","0","0"
"2051","-1","615","0","","","","","暮光领域（10人）","","","","","","","","","","","","16712190","","","","","在全部三条暮光幼龙存活的情况下与黑岩守护者萨塔里奥交战并将其击败（10人）。","","","","","","","","","","","","16712190","14922","10","29","0","3252","","","","","头衔奖励：夜幕的","","","","","","","","","","","","16712190","0","0"
"2054","-1","615","0","","","","","暮光领域（25人）","","","","","","","","","","","","16712190","","","","","在全部三条暮光幼龙存活的情况下与黑岩守护者萨塔里奥交战并将其击败（25人）。","","","","","","","","","","","","16712190","14923","10","29","0","3252","","","","","头衔奖励：暮光征服者","","","","","","","","","","","","16712190","0","0"
"2769","0","-1","2787","","","","","尊贵的幽暗城冠军","","","","","","","","","","","","16712190","","","","","在幽暗城阵营中达到崇拜声望，并获得在银色锦标赛中代表幽暗城出战的资格。","","","","","","","","","","","","16712190","14941","10","29","0","3798","","","","","头衔奖励：幽暗城的","","","","","","","","","","","","16712190","0","0"
"2870","-1","624","0","","","","","杀死风暴看守者埃玛尔隆（冬拥湖10人团队）","","","","","","","","","","","","16712190","","","","","杀死风暴看守者埃玛尔隆（冬拥湖10人团队）","","","","","","","","","","","","16712190","14963","10","29","1","187","","","","","","","","","","","","","","","","","2113864172","0","0"
"2947","-1","603","0","","","","","谨防昏迷（10人）","","","","","","","","","","","","16712190","","","","","在没有让唤雷者布隆迪尔的闪电链或闪电旋风伤害过任何团队成员的情况下击败钢铁议会（10人）。","","","","","","","","","","","","16712190","14961","10","29","0","320","","","","","","","","","","","","","","","","","2080309740","1","0"
"2948","-1","603","0","","","","","谨防昏迷（25人）","","","","","","","","","","","","16712190","","","","","在没有让唤雷者布隆迪尔的闪电链或闪电旋风伤害过任何团队成员的情况下击败钢铁议会（25人）。","","","","","","","","","","","","16712190","14962","10","29","0","320","","","","","","","","","","","","","","","","","2080309740","1","0"
"4040","-1","-1","0","","","","","杀死瓦格里双子（10人十字军的试炼）","","","","","","","","","","","","16712190","","","","","杀死瓦格里双子（10人十字军的试炼）","","","","","","","","","","","","16712190","15021","0","29","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4645","-1","-1","0","","","","","杀死死亡使者（普通难度10人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","杀死死亡使者（普通难度10人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","29","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"619","0","-1","0","","","","","为了部落！","","","","","","","","","","","","16712190","","","","","杀死联盟的领袖。","","","","","","","","","","","","16712190","95","20","30","0","1703","","","","","奖励：黑色战熊","","","","","","","","","","","","16712190","0","0"
"680","-1","553","0","","","","","生态船（英雄难度）","","","","","","","","","","","","16712190","","","","","击败迁跃扭木（英雄难度）。","","","","","","","","","","","","16712190","14805","10","30","0","3642","","","","","","","","","","","","","","","","","16712174","0","0"
"1021","-1","-1","1020","","","","","二十五件战袍","","","","","","","","","","","","16712190","","","","","装备过25种不同的战袍。","","","","","","","","","","","","16712190","92","10","30","160","3040","","","","","奖励：成就战袍","","","","","","","","","","","","16712190","25","621"
"1369","-1","533","0","","","","","杀死肮脏的希尔盖（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死肮脏的希尔盖（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","30","1","2997","","","","","","","","","","","","","","","","","2080309740","0","0"
"1422","-1","-1","0","","","","","服务器第一！宗师级铭文技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点铭文技能。","","","","","","","","","","","","16712190","81","0","30","256","2557","","","","","","","","","","","","","","","","","16712174","0","0"
"1560","-1","-1","1559","","","","","500条鱼","","","","","","","","","","","","16712190","","","","","钓到500件物品。","","","","","","","","","","","","16712190","171","10","30","0","3179","","","","","","","","","","","","","","","","","2080309740","0","0"
"1784","0","-1","0","","","","","向大厨致敬","","","","","","","","","","","","16712190","","","","","完成下列烹饪成就。","","","","","","","","","","","","16712190","170","10","30","0","3678","","","","","头衔奖励：厨师","","","","","","","","","","","","16712190","0","0"
"2057","-1","600","0","","","","","哦，诺沃斯！","","","","","","","","","","","","16712190","","","","","在没有任何亡灵爪牙爬上地面的情况下击败达克萨隆要塞的召唤者诺沃斯（英雄难度）。","","","","","","","","","","","","16712190","14921","10","30","0","2718","","","","","","","","","","","","","","","","","2080309740","0","0"
"2788","0","-1","0","","","","","部落冠军","","","","","","","","","","","","16712190","","","","","获得在银色锦标赛中代表所有部落种族阵营出战的资格。","","","","","","","","","","","","16712190","14941","10","30","0","3806","","","","","","","","","","","","","","","","","2080309740","0","0"
"2951","-1","603","0","","","","","张开双臂（10人）","","","","","","","","","","","","16712190","","","","","在没有摧毁科隆加恩的任何一条手臂的情况下击败他（10人）。","","","","","","","","","","","","16712190","14961","10","30","0","3859","","","","","","","","","","","","","","","","","2080309740","0","0"
"2952","-1","603","0","","","","","张开双臂（25人）","","","","","","","","","","","","16712190","","","","","在没有摧毁科隆加恩的任何一条手臂的情况下击败他（25人）。","","","","","","","","","","","","16712190","14962","10","30","0","3859","","","","","","","","","","","","","","","","","2080309740","0","0"
"3236","-1","624","0","","","","","杀死风暴看守者埃玛尔隆（冬拥湖25人团队）","","","","","","","","","","","","16712190","","","","","杀死风暴看守者埃玛尔隆（冬拥湖25人团队）","","","","","","","","","","","","16712190","14963","10","30","1","187","","","","","","","","","","","","","","","","","150971388","0","0"
"4041","-1","-1","0","","","","","杀死瓦格里双子（10人大十字军的试炼）","","","","","","","","","","","","16712190","","","","","杀死瓦格里双子（10人大十字军的试炼）","","","","","","","","","","","","16712190","15021","0","30","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4396","-1","249","0","","","","","奥妮克希亚的巢穴（10人）","","","","","","","","","","","","16712190","","","","","击败奥妮克希亚（10人）。","","","","","","","","","","","","16712190","14922","10","30","0","3820","","","","","","","","","","","","","","","","","16712172","0","0"
"4397","-1","249","0","","","","","奥妮克希亚的巢穴（25人）","","","","","","","","","","","","16712190","","","","","击败奥妮克希亚（25人）。","","","","","","","","","","","","16712190","14923","10","30","0","3820","","","","","","","","","","","","","","","","","16712172","0","0"
"4662","-1","-1","0","","","","","杀死死亡使者（英雄难度10人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","杀死死亡使者（英雄难度10人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","30","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"556","-1","-1","0","","","","","史诗","","","","","","","","","","","","16712190","","","","","在身上的每一个装备栏中都装备一件物品等级不低于213级的史诗品质物品。","","","","","","","","","","","","16712190","92","25","31","0","2808","","","","","","","","","","","","","","","","","16712174","0","0"
"681","-1","-1","0","","","","","禁魔监狱（英雄难度）","","","","","","","","","","","","16712190","","","","","击败预言者斯克瑞斯（英雄难度）。","","","","","","","","","","","","16712190","14805","10","31","0","3659","","","","","","","","","","","","","","","","","16712174","1","0"
"700","0","-1","0","","","","","部落的自由","","","","","","","","","","","","16712190","","","","","获得一个部落勋章或部落徽记。","","","","","","","","","","","","16712190","95","10","31","0","2811","","","","","","","","","","","","","","","","","16712174","1","0"
"1375","-1","533","0","","","","","杀死天启四骑士（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死天启四骑士（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","31","1","2639","","","","","","","","","","","","","","","","","2080309740","0","0"
"1423","-1","-1","0","","","","","服务器第一！宗师级珠宝加工技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点珠宝加工技能。","","","","","","","","","","","","16712190","81","0","31","256","1768","","","","","","","","","","","","","","","","","16712174","0","0"
"1561","-1","-1","1560","","","","","1000条鱼","","","","","","","","","","","","16712190","","","","","钓到1000件物品。","","","","","","","","","","","","16712190","171","10","31","0","3179","","","","","","","","","","","","","","","","","2080309740","0","0"
"1816","-1","608","0","","","","","毫无防备","","","","","","","","","","","","16712190","","","","","在紫罗兰监狱中，不使用防御控制水晶，保持监狱封印完整度100%，并击败塞安妮苟萨（英雄难度）。","","","","","","","","","","","","16712190","14921","10","31","0","3264","","","","","","","","","","","","","","","","","2113864172","0","0"
"2771","0","-1","2788","","","","","尊贵的部落冠军","","","","","","","","","","","","16712190","","","","","在所有部落种族阵营中达到崇拜声望，并获得在银色锦标赛中代表所有部落种族出战的资格。","","","","","","","","","","","","16712190","14941","10","31","0","3806","","","","","","","","","","","","","","","","","2113864172","0","0"
"2953","-1","603","0","","","","","断其臂膀（10人）","","","","","","","","","","","","16712190","","","","","在12秒内先后摧毁科隆加恩的两条手臂，然后击败他（10人）。","","","","","","","","","","","","16712190","14961","10","31","0","560","","","","","","","","","","","","","","","","","2080309740","1","0"
"2954","-1","603","0","","","","","断其臂膀（25人）","","","","","","","","","","","","16712190","","","","","在12秒内先后摧毁科隆加恩的两条手臂，然后击败他（25人）。","","","","","","","","","","","","16712190","14962","10","31","0","560","","","","","","","","","","","","","","","","","2080309740","1","0"
"4042","-1","-1","0","","","","","杀死瓦格里双子（25人十字军的试炼）","","","","","","","","","","","","16712190","","","","","杀死瓦格里双子（25人十字军的试炼）","","","","","","","","","","","","16712190","15021","0","31","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4402","-1","249","0","","","","","上痛！上诅咒！上钉刺！（10人）","","","","","","","","","","","","16712190","","","","","在5分钟内击败奥妮克希亚（10人）。","","","","","","","","","","","","16712190","14922","10","31","0","3821","","","","","","","","","","","","","","","","","16712172","0","0"
"4405","-1","249","0","","","","","上痛！上诅咒！上钉刺！（25人）","","","","","","","","","","","","16712190","","","","","在5分钟内击败奥妮克希亚（25人）。","","","","","","","","","","","","16712190","14923","10","31","0","3821","","","","","","","","","","","","","","","","","16712172","0","0"
"4663","-1","-1","0","","","","","杀死死亡使者（普通难度25人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","杀死死亡使者（普通难度25人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","31","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"557","-1","-1","0","","","","","精良","","","","","","","","","","","","16712190","","","","","在身上的每一个装备栏中都装备一件物品等级不低于187级的精良品质物品。","","","","","","","","","","","","16712190","92","10","32","0","133","","","","","","","","","","","","","","","","","16712174","0","0"
"682","-1","585","0","","","","","魔导师平台（英雄难度）","","","","","","","","","","","","16712190","","","","","击败凯尔萨斯·逐日者（英雄难度）。","","","","","","","","","","","","16712190","14805","10","32","0","3664","","","","","","","","","","","","","","","","","16712174","0","0"
"701","1","-1","0","","","","","联盟的自由","","","","","","","","","","","","16712190","","","","","获得一个联盟勋章或联盟徽记。","","","","","","","","","","","","16712190","95","10","32","0","2812","","","","","","","","","","","","","","","","","16712174","1","0"
"1374","-1","533","0","","","","","杀死教官拉苏维奥斯（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死教官拉苏维奥斯（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","32","1","2639","","","","","","","","","","","","","","","","","2080309740","0","0"
"1424","-1","-1","0","","","","","服务器第一！宗师级制皮技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点制皮技能。","","","","","","","","","","","","16712190","81","0","32","256","346","","","","","","","","","","","","","","","","","16712174","0","0"
"1865","-1","608","0","","","","","一级戒备！","","","","","","","","","","","","16712190","","","","","在紫罗兰监狱中，击败谢沃兹、拉文索尔、艾库隆、湮灭者祖拉玛特、埃雷克姆和摩拉格（英雄难度）。","","","","","","","","","","","","16712190","14921","10","32","0","3300","","","","","","","","","","","","","","","","","2063532524","0","0"
"2096","-1","-1","0","","","","","钱币大师","","","","","","","","","","","","16712190","","","","","完成下列许愿硬币钓鱼成就。","","","","","","","","","","","","16712190","171","10","32","0","2993","","","","","奖励：达拉然泰坦神铁徽记","","","","","","","","","","","","16712190","0","0"
"2816","0","-1","2771","","","","","尊贵的部落银色冠军","","","","","","","","","","","","16712190","","","","","在所有部落种族阵营中达到崇拜声望，并获得在银色锦标赛中代表所有部落种族出战的资格。","","","","","","","","","","","","16712190","14941","10","32","0","3806","","","","","头衔奖励：十字军。在银色锦标赛解锁十字军日常任务。","","","","","","","","","","","","16712190","0","0"
"2955","-1","603","0","","","","","致命的眼神（10人）","","","","","","","","","","","","16712190","","","","","在团队中无一人被聚焦视线击中的情况下击败科隆加恩（10人）。","","","","","","","","","","","","16712190","14961","10","32","0","2446","","","","","","","","","","","","","","","","","2080309740","0","0"
"2956","-1","603","0","","","","","致命的眼神（25人）","","","","","","","","","","","","16712190","","","","","在团队中无一人被聚焦视线击中的情况下击败科隆加恩（25人）。","","","","","","","","","","","","16712190","14962","10","32","0","2446","","","","","","","","","","","","","","","","","2080309740","0","0"
"4043","-1","-1","0","","","","","杀死瓦格里双子（25人大十字军的试炼）","","","","","","","","","","","","16712190","","","","","杀死瓦格里双子（25人大十字军的试炼）","","","","","","","","","","","","16712190","15021","0","32","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4403","-1","249","0","","","","","最少扣你50DKP！！（10人）","","","","","","","","","","","","16712190","","","","","当奥妮克希亚升空后，在10秒内引出50只奥妮克希亚雏龙，随后击败奥妮克希亚（10人）。","","","","","","","","","","","","16712190","14922","10","32","0","1699","","","","","","","","","","","","","","","","","16712172","0","0"
"4406","-1","249","0","","","","","最少扣你50DKP！！（25人）","","","","","","","","","","","","16712190","","","","","当奥妮克希亚升空后，在10秒内引出50只奥妮克希亚雏龙，随后击败奥妮克希亚（25人）。","","","","","","","","","","","","16712190","14923","10","32","0","1699","","","","","","","","","","","","","","","","","16712172","0","0"
"4664","-1","-1","0","","","","","杀死死亡使者（英雄难度25人冰冠堡垒）","","","","","","","","","","","","16712190","","","","","杀死死亡使者（英雄难度25人冰冠堡垒）","","","","","","","","","","","","16712190","15062","0","32","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"558","-1","-1","0","","","","","贪婪","","","","","","","","","","","","16712190","","","","","在掷贪婪骰子决定物品等级高于185的精良或更高品质物品归属时，以100点获胜。","","","","","","","","","","","","16712190","92","10","33","0","2802","","","","","","","","","","","","","","","","","16712174","0","0"
"690","-1","-1","0","","","","","卡拉赞","","","","","","","","","","","","16712190","","","","","击败卡拉赞的玛克扎尔王子。","","","","","","","","","","","","16712190","14805","10","33","0","3828","","","","","","","","","","","","","","","","","16712174","1","0"
"727","-1","-1","0","","","","","呼叫骑兵","","","","","","","","","","","","16712190","","","","","通过荣誉系统，获取一头作战坐骑。","","","","","","","","","","","","16712190","95","10","33","0","1178","","","","","","","","","","","","","","","","","16712174","1","0"
"1370","-1","533","0","","","","","杀死洛欧塞布（10人纳克萨玛斯）","","","","","","","","","","","","16712190","","","","","杀死洛欧塞布（10人纳克萨玛斯）","","","","","","","","","","","","16712190","14823","10","33","1","2997","","","","","","","","","","","","","","","","","2080309740","0","0"
"1425","-1","-1","0","","","","","服务器第一！宗师级采矿技能","","","","","","","","","","","","16712190","","","","","本服务器第一个达到450点采矿技能。","","","","","","","","","","","","16712190","81","0","33","256","336","","","","","","","","","","","","","","","","","16712174","0","0"
"1516","-1","-1","0","","","","","垂钓有成","","","","","","","","","","","","16712190","","","","","完成下列钓鱼成就。","","","","","","","","","","","","16712190","171","10","33","0","580","","","","","头衔奖励：咸鱼","","","","","","","","","","","","16712190","0","0"
"2041","-1","608","0","","","","","脱水","","","","","","","","","","","","16712190","","","","","在没有任何水泡形成的情况下，击败紫罗兰监狱的艾库隆（英雄难度）。","","","","","","","","","","","","16712190","14921","10","33","0","2134","","","","","","","","","","","","","","","","","2130641388","0","0"
"2959","-1","603","0","","","","","碎石滚滚（10人）","","","","","","","","","","","","16712190","","","","","在至少出现25个碎石的情况下击败科隆加恩（10人）。","","","","","","","","","","","","16712190","14961","10","33","0","2380","","","","","","","","","","","","","","","","","2113864172","0","0"
